,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
322,At the heart of the speakership battle is a right-wing push for more influence.,2023-01-04T19:34:19+0000,article,Washington,U.S.,News,"['HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'MCCARTHY, KEVIN (1965- )', 'HOUSE FREEDOM CAUCUS', 'UNITED STATES POLITICS AND GOVERNMENT']"
323,"Hamlin, a Buffalo Bills safety, went into cardiac arrest following a routine tackle.",2023-01-04T19:34:25+0000,article,Sports,Sports,News,"['FOOTBALL', 'SPORTS INJURIES', 'BUFFALO BILLS', 'NATIONAL FOOTBALL LEAGUE', 'HAMLIN, DAMAR (1998- )']"
324,Pay increases in 2023 aren’t going to match the increase in prices over the past year.,2023-01-04T20:00:03+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'POWELL, JEROME H', 'INFLATION (ECONOMICS)', 'WAGES AND SALARIES']"
325,"President Emmanuel Macron pledged to provide AMX-10 RC armored vehicles, though Mr. Macron’s office did not specify how many of the vehicles would be delivered or when.",2023-01-04T20:03:53+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'MACRON, EMMANUEL (1977- )', 'FRANCE', 'UKRAINE', 'DEFENSE AND MILITARY FORCES', 'MILITARY VEHICLES']"
326,"The chain appealed to adults by combining food, beverage, sports and gaming under one roof.",2023-01-04T20:04:36+0000,article,Obits,Business Day,Obituary (Obit),"['CORLEY, JAMES (BUSTER) (1951-2023)', 'DEATHS (OBITUARIES)', ""DAVE & BUSTER'S INC"", 'RESTAURANTS', 'ARCADES']"
327,"His promises represented an effort to regain momentum at a time of steep challenges for Britain, but some pressing problems, like the National Health Service, defy easy solutions.",2023-01-04T20:06:24+0000,article,Foreign,World,News,"['ELECTIONS', 'POLITICS AND GOVERNMENT', 'INTERNATIONAL RELATIONS', 'CORONAVIRUS (2019-NCOV)', 'CONSERVATIVE PARTY (GREAT BRITAIN)', 'EUROPEAN UNION', 'NATIONAL HEALTH SERVICE', 'JOHNSON, BORIS', 'STARMER, KEIR', 'SUNAK, RISHI (1980- )', 'TRUSS, ELIZABETH (1975- )', 'GREAT BRITAIN']"
328,Mayor Eric Adams said that he watched the clip of the Staten Island clash and called the police commissioner. The officer was quickly suspended.,2023-01-04T20:07:44+0000,article,Metro,New York,News,"['POLICE BRUTALITY, MISCONDUCT AND SHOOTINGS', 'POLICE DEPARTMENT (NYC)', 'ADAMS, ERIC L', 'PORT RICHMOND (STATEN ISLAND, NY)', 'NEW YORK CITY']"
329,"Lawmakers in the House have yet to be sworn in. They can’t help constituents or get classified briefings, much less hold hearings or pass laws. And at some point, they may have trouble getting paid.",2023-01-04T20:11:09+0000,article,Washington,U.S.,News,"['HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'LAW AND LEGISLATION', 'SHUTDOWNS (INSTITUTIONAL)', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'UNITED STATES POLITICS AND GOVERNMENT']"
330,"The ruling is a final chapter in the cheating scandal. But the cynicism over college admissions, athletics and fund-raising is not going away.",2023-01-04T20:32:46+0000,article,National,U.S.,News,"['COLLEGES AND UNIVERSITIES', 'ADMISSIONS STANDARDS', 'DECISIONS AND VERDICTS', 'COLLEGE ADMISSIONS SCANDAL (2019)', 'COACHES AND MANAGERS', 'GEORGETOWN UNIVERSITY', 'COLLEGE BOARD', 'HARVARD UNIVERSITY', 'STANFORD UNIVERSITY', 'UNIVERSITY OF SOUTHERN CALIFORNIA', 'CAPLAN, GORDON R', 'HUFFMAN, FELICITY', 'LOUGHLIN, LORI', 'SINGER, WILLIAM RICK', 'TALWANI, INDIRA', 'VAVIC, JOVAN', 'ZHAO, JIE (TELECOMMUNICATIONS EXECUTIVE)', 'BOSTON (MASS)']"
331,"Representative Mark Rozzi, long a moderate Democrat, pledged not to caucus with either party as speaker of the closely divided state House of Representatives. Many questions remain.",2023-01-04T20:35:23+0000,article,National,U.S.,News,"['PENNSYLVANIA', 'STATE LEGISLATURES', 'POLITICS AND GOVERNMENT', 'ROZZI, MARK (1971- )', 'DEMOCRATIC PARTY', 'REPUBLICAN PARTY']"
332,"Also, Kim Jong-un presents a possible successor.",2023-01-04T20:58:09+0000,article,NYTNow,Briefing,briefing,"['DEFENSE AND MILITARY FORCES', 'SEX CRIMES', 'RUSSIAN INVASION OF UKRAINE (2022)', 'BOOKS AND LITERATURE', 'ROMAN CATHOLIC CHURCH', 'BENEDICT XVI', 'KIM JONG-UN', 'KIM JU-AE', 'DONETSK (UKRAINE)', 'UKRAINE', 'NORTH KOREA']"
333,"In its unflinching depiction of a French teenager’s violent gay awakening, this 1983 film is among Patrice Chéreau’s most confrontational works.",2023-01-04T21:01:49+0000,article,Weekend,Movies,News,"['MOVIES', 'ANTHOLOGY FILM ARCHIVES', 'CHEREAU, PATRICE (1944-2013)', 'GENET, JEAN', 'ANGLADE, JEAN-HUGUES', 'FRANCE', 'THE WOUNDED MAN (MOVIE)', 'MEZZOGIORNO, VITTORIO', 'BERTIN, ROLAND']"
334,"Ukrainian artillery targets Russian soldiers by pinpointing their phone signals. Despite the deadly results, Russian troops keep defying a ban on cellphone use near the front.",2023-01-04T21:04:37+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'DEFENSE AND MILITARY FORCES', 'WIRELESS COMMUNICATIONS', 'CELLULAR TELEPHONES', 'RUSSIA', 'UKRAINE']"
335,Russia said its soldiers’ use of cellphones led to a strike that left 89 dead.,2023-01-04T21:07:41+0000,article,NYTNow,Briefing,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'RUSSIA', 'UKRAINE']"
336,The writer Mark Manson is an onscreen guide in this visualization of his self-help book.,2023-01-04T21:20:01+0000,article,Weekend,Movies,Review,"['MOVIES', 'MANSON, MARK (1984- )', 'THE SUBTLE ART OF NOT GIVING A #@%! (MOVIE)', 'PRICE, NATHAN (FILMMAKER)']"
337,Selling his soul to Trump hasn’t worked out for the would-be speaker.,2023-01-04T21:38:38+0000,article,OpEd,Opinion,Op-Ed,"['RIGHT-WING EXTREMISM AND ALT-RIGHT', 'UNITED STATES POLITICS AND GOVERNMENT', 'HOUSE OF REPRESENTATIVES', 'TRUMP, DONALD J', 'MCCARTHY, KEVIN (1965- )', 'REPUBLICAN PARTY', 'GREENE, MARJORIE TAYLOR (1974- )']"
338,"In a diplomatically fraught move, the bloc advised its 27 members to put restrictions in place as Chinese tourists prepare to return to global destinations.",2023-01-04T21:48:17+0000,article,Foreign,World,News,"['EUROPEAN UNION', 'CORONAVIRUS (2019-NCOV)', 'CORONAVIRUS REOPENINGS', 'TESTS (MEDICAL)', 'CHINA', 'TRAVEL AND VACATIONS', 'TRAVEL WARNINGS', 'INTERNATIONAL RELATIONS', 'QUARANTINES', 'DISEASE RATES', 'WORLD HEALTH ORGANIZATION']"
339,"The ingestion of edibles by children under 6 has risen rapidly since the start of the pandemic, contributing to a “significant increase” in hospitalizations, the study found.",2023-01-04T21:53:44+0000,article,Express,Health,News,"['MARIJUANA', 'FOOD CONTAMINATION AND POISONING', 'CHILDREN AND CHILDHOOD', 'CANNABIS FOODS AND PRODUCTS', 'PEDIATRICS (JOURNAL)', 'DRUG ABUSE AND TRAFFIC']"
340,"The authorities said a software engineer in Washington State stole more than $300,000 from his employer and named the scheme after the 1999 workplace comedy.",2023-01-04T22:16:21+0000,article,Express,U.S.,News,"['ZULILY INC', 'MOVIES', 'EMBEZZLEMENT', 'FRAUDS AND SWINDLING', 'KING COUNTY (WASH)', 'STRIPE INC', 'OFFICE SPACE (MOVIE)']"
341,"Gregg Berhalter, the coach, said a decades-old domestic incident had been reported to U.S. Soccer by someone looking to get him fired. It turned out to be the mother of winger Gio Reyna.",2023-01-04T22:23:45+0000,article,Sports,Sports,News,"['SOCCER', 'COACHES AND MANAGERS', ""UNITED STATES MEN'S NATIONAL SOCCER TEAM"", 'BERHALTER, GREGG', 'REYNA, GIOVANNI (2002- )']"
342,"Plus reader’s pandemic photos, then and now.",2023-01-04T22:28:54+0000,article,NYTNow,Briefing,News,"['CORONAVIRUS (2019-NCOV)', 'CHINA', 'DISEASE RATES']"
343,"The 20 Republicans opposing Representative Kevin McCarthy of California for the House speakership have coalesced, for now at least, around Representative Byron Donalds of Florida.",2023-01-04T22:30:04+0000,article,Washington,U.S.,News,"['DONALDS, BYRON (1978- )', 'HOUSE OF REPRESENTATIVES', 'MCCARTHY, KEVIN (1965- )']"
344,Mayor Eric Adams expressed frustration over criticism of his policies from officials who served in the previous administration.,2023-01-04T22:44:37+0000,article,Metro,New York,News,"['POLITICS AND GOVERNMENT', 'MAYORS', 'ADAMS, ERIC L', 'DE BLASIO, BILL', 'DEMOCRATIC PARTY', 'NEW YORK CITY']"
345,Here’s what you need to know at the end of the day.,2023-01-04T22:50:33+0000,article,NYTNow,Briefing,briefing,[]
346,Records show that the suspect’s Hyundai Elantra got a new registration in Washington State shortly after four students at the University of Idaho were murdered.,2023-01-04T22:57:43+0000,article,National,U.S.,News,"['MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'KOHBERGER, BRYAN C', 'UNIVERSITY OF IDAHO', 'WASHINGTON STATE UNIVERSITY', 'CHAPIN, ETHAN (D 2022)', 'GONCALVES, KAYLEE (D 2022)', 'KERNODLE, XANA (D 2022)', 'MOGEN, MADISON (D 2022)', 'IDAHO', 'MOSCOW (IDAHO)', 'COLLEGES AND UNIVERSITIES']"
347,"From our critics, reviews of closed gallery shows around New York City.",2023-01-04T23:00:03+0000,article,Weekend,Arts,News,"['ART', 'SCULPTURE', 'NEW YORK CITY']"
348,The Democratic Party’s federal trifecta is ending. What comes next?,2023-01-04T23:00:04+0000,article,OpEd,Opinion,Op-Ed,"['HOUSE OF REPRESENTATIVES', 'MCCARTHY, KEVIN (1965- )', 'REPUBLICAN PARTY', 'COMER, JAMES R', 'BIDEN, JOSEPH R JR', 'PELOSI, NANCY']"
349,The 66-year-old former tennis star called the diagnoses a “double whammy” that she hoped to overcome through treatment.,2023-01-04T23:27:16+0000,article,Express,U.S.,News,"['NAVRATILOVA, MARTINA', 'TENNIS', 'HEAD AND NECK CANCER', 'BREAST CANCER', 'SEXUALLY TRANSMITTED DISEASES', 'HUMAN PAPILLOMAVIRUS (HPV)', 'EVERT, CHRIS']"
350,"The Washington State Democrat was elected president pro tempore of the Senate, which is normally third in line. But there is no speaker of the House yet.",2023-01-04T23:30:05+0000,article,Washington,U.S.,News,"['MURRAY, PATTY', 'SENATE']"
351,Kyiv says its forces have killed or wounded hundreds of Russian soldiers in a series of pinpoint attacks. Russia has confirmed only one of three waves of strikes.,2023-01-04T23:49:03+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'MISSILES AND MISSILE DEFENSE SYSTEMS', 'MAKIIVKA (UKRAINE)', 'KHERSON (UKRAINE)', 'ZAPORIZHZHIA (UKRAINE)', 'UKRAINE', 'RUSSIA', 'DEFENSE AND MILITARY FORCES']"
352,"Jared Moskowitz worked closely with the Florida governor as his emergency management czar. Now, he’s joining Congress.",2023-01-05T00:00:04+0000,article,Politics,U.S.,News,"['INTERNAL-SUB-ONLY-NL', 'UNITED STATES POLITICS AND GOVERNMENT', 'POLITICS AND GOVERNMENT', 'MOSKOWITZ, JARED (1980- )', 'HOUSE OF REPRESENTATIVES', 'DEMOCRATIC PARTY', 'DESANTIS, RON', 'REPUBLICAN PARTY', 'FLORIDA', 'GUN CONTROL', 'CORONAVIRUS (2019-NCOV)', 'STATE LEGISLATURES']"
353,He brought his adaptation of “The Grapes of Wrath” to Broadway and won Tony Awards. He also directed the long-running hit “Ragtime.”,2023-01-05T00:17:10+0000,article,Obits,Theater,Obituary (Obit),"['GALATI, FRANK', 'DEATHS (OBITUARIES)', 'THEATER', 'THEATER (BROADWAY)', 'CHICAGO (ILL)', 'THE GRAPES OF WRATH (PLAY)', 'RAGTIME (PLAY)', 'STEPPENWOLF THEATRE CO', 'GOODMAN THEATER']"
354,"The ongoing saga of Mayor Eric Adams and his war against rats reached a new level of absurdity, with Curtis Sliwa and feral cats entering the mix.",2023-01-05T00:27:19+0000,article,Metro,New York,News,"['ADAMS, ERIC L', 'SLIWA, CURTIS', 'RATS', 'CATS', 'FINES (PENALTIES)', 'NEW YORK CITY']"
355,"The party fringe is getting what it wants: more headlines, more spectacle and therefore more power.",2023-01-05T00:28:53+0000,article,OpEd,Opinion,Op-Ed,"['UNITED STATES POLITICS AND GOVERNMENT', 'HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'MCCARTHY, KEVIN (1965- )', 'PALIN, SARAH', 'RYAN, PAUL D JR', 'TRUMP, DONALD J']"
356,Memphis Grizzlies center Steven Adams is great at snagging his team’s missed shots. His childhood may be the secret to his muscle.,2023-01-05T00:39:31+0000,article,Sports,Sports,News,"['MEMPHIS GRIZZLIES', 'ADAMS, STEVEN (1993- )', 'BASKETBALL', 'CONTENT TYPE: PERSONAL PROFILE']"
357,Apply now for the free event for photographers,2023-01-05T00:50:56+0000,article,Photo,Lens,News,"['INTERNAL-OPEN-ACCESS', 'PHOTOGRAPHY']"
358,"The layoffs will focus on human resources and its retail division, Amazon’s chief executive said in an email to employees.",2023-01-05T02:17:12+0000,article,Business,Business Day,News,"['COMPUTERS AND THE INTERNET', 'LAYOFFS AND JOB REDUCTIONS', 'AMAZON.COM INC', 'SALESFORCE.COM INC', 'JASSY, ANDREW R']"
359,Emily Carroll takes a narrow view on things.,2023-01-05T03:00:07+0000,article,Games,Crosswords & Games,News,"['CROSSWORD PUZZLES', 'GAMES', 'CARROLL, EMILY (CROSSWORD CONSTRUCTOR)']"
360,Happy people express their gratitude for others.,2023-01-05T03:00:15+0000,article,Well,Well,News,"['THE GOOD LIFE (BOOK)', 'HAPPINESS', 'FRIENDSHIP', 'CONTENT TYPE: SERVICE']"
361,"It is not clear if the lesion is cancerous. Dr. Kevin C. O’Connor, the White House physician, said doctors recommended the procedure “in an abundance of caution.”",2023-01-05T03:11:19+0000,article,Washington,U.S.,News,"['BIDEN, JILL TRACY JACOBS', 'SURGERY AND SURGEONS', 'CANCER', 'SKIN', 'FIRST LADIES (US)', 'REED, WALTER, NATIONAL MILITARY MEDICAL CENTER', 'UNITED STATES POLITICS AND GOVERNMENT']"
362,"Michael Haight, 42, fatally shot seven family members and then killed himself in the family’s house in Enoch City about two weeks after his wife filed for divorce, officials said.",2023-01-05T03:17:04+0000,article,Express,U.S.,News,"['MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'ENOCH CITY (UTAH)']"
363,"Corrections that appeared in print on Thursday, Jan. 5, 2023.",2023-01-05T03:52:18+0000,article,Corrections,Corrections,News,[]
364,"Quotation of the Day for Thursday, January 5, 2023.",2023-01-05T03:58:53+0000,article,Summary,Corrections,Quote,[]
365,"In a brief filed with the justices, the president’s lawyers argued that his administration had acted within its authority in moving to forgive hundreds of billions in student debt.",2023-01-05T04:15:56+0000,article,Washington,U.S.,News,"['BIDEN, JOSEPH R JR', 'STUDENT LOANS', 'SUITS AND LITIGATION (CIVIL)', 'SUPREME COURT (US)', 'UNITED STATES POLITICS AND GOVERNMENT', 'CORONAVIRUS (2019-NCOV)']"
366,"Originally, the Manhattan cathedral was to have a 40-story tower, but its planners had failed to take geology into account.",2023-01-05T05:01:04+0000,article,Metro,New York,briefing,"['NEW YORK CITY', 'INTERNAL-STORYLINE-NO', 'WATER', 'GEOLOGY', 'CATHEDRAL CHURCH OF ST JOHN THE DIVINE (MANHATTAN, NY)', 'ARCHITECTURE']"
367,"Investigators have uncovered widespread evidence of abuse by Moscow’s forces, including rape and forced nudity. Kremlin officials have repeatedly denied accusations of rights violations.",2023-01-05T05:01:20+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'SEX CRIMES', 'WOMEN AND GIRLS', 'DEFENSE AND MILITARY FORCES', 'TORTURE', 'WAR CRIMES, GENOCIDE AND CRIMES AGAINST HUMANITY', 'KHERSON (UKRAINE)', 'KYIV (UKRAINE)', 'UKRAINE', 'RUSSIA', 'INTERNATIONAL RELATIONS', 'DONETSK (UKRAINE)', 'CHERNIHIV (UKRAINE)', 'KHARKIV (UKRAINE)', 'FEDERAL SECURITY SERVICE', 'VIS-PHOTO']"
368,The Russian authorities have laid the blame for a deadly Ukrainian strike on their soldiers themselves.,2023-01-05T05:24:28+0000,article,NYTNow,Briefing,briefing,[]
369,The policy for Chinese travelers relies on racial bias rather than science.,2023-01-05T06:00:07+0000,article,OpEd,Opinion,Op-Ed,"['CHINA', 'CORONAVIRUS (2019-NCOV)', 'CORONAVIRUS REOPENINGS', 'DISCRIMINATION', 'ASIAN-AMERICANS', 'UNITED STATES', 'TRAVEL WARNINGS', 'UNITED STATES POLITICS AND GOVERNMENT']"
370,Kimmel joked that the “last time a Kevin felt this abandoned in his house was in the movie ‘Home Alone.’”,2023-01-05T06:54:17+0000,article,Culture,Arts,News,"['TELEVISION', 'COMEDY AND HUMOR', 'JIMMY KIMMEL LIVE (TV PROGRAM)', 'THE TONIGHT SHOW (TV PROGRAM)', 'LATE NIGHT WITH SETH MEYERS (TV PROGRAM)', 'INTERNAL-SUB-ONLY']"
371,This word has appeared in 35 articles on NYTimes.com in the past year. Can you use it in a sentence?,2023-01-05T07:00:02+0000,article,Learning,The Learning Network,News,[]
372,What do you think this image is communicating?,2023-01-05T08:00:02+0000,article,Learning,The Learning Network,News,[]
373,Feeling stuck on today’s puzzle? We can help.,2023-01-05T08:00:04+0000,article,Games,Crosswords & Games,News,['SPELLING BEE (GAME)']
374,Yayoi Kusama. Gucci. Barbie. The coronation. What will matter to your wardrobe this year?,2023-01-05T08:00:08+0000,article,Styles,Style,News,"['FASHION AND APPAREL', 'TWO THOUSAND TWENTY THREE', 'PHILO, PHOEBE', 'YOUR-FEED-FASHION', 'LOUIS VUITTON', 'KUSAMA, YAYOI']"
375,"As global warming brings more intense rainfall, experts say the state needs to give rivers more room to flood safely. But the obstacles are enormous.",2023-01-05T08:00:09+0000,article,Climate,Climate,News,"['GLOBAL WARMING', 'GREENHOUSE GAS EMISSIONS', 'FLOODS', 'LEVEES AND DAMS', 'AGRICULTURE AND FARMING', 'RAIN', 'AQUIFERS', 'WEATHER', 'CALIFORNIA', 'SACRAMENTO (CALIF)', 'SACRAMENTO RIVER (CALIF)']"
376,Benedict XVI was laid to rest in a ceremony that marked the end of an unusual arrangement during which he lived on the Vatican grounds after having resigned in 2013.,2023-01-05T08:44:24+0000,article,Foreign,World,News,"['FUNERALS AND MEMORIALS', 'POPES', 'ROMAN CATHOLIC CHURCH', 'BENEDICT XVI', 'VATICAN CITY', 'VIS-PHOTO']"
377,"Pope Francis’ short speech honored the former pontiff, whose life’s work was meditating on the life of Jesus, and who faced many challenges before retiring in 2013.",2023-01-05T09:01:46+0000,article,Foreign,World,News,"['FRANCIS', 'BENEDICT XVI', 'ROMAN CATHOLIC CHURCH', 'FUNERALS AND MEMORIALS', 'VATICAN CITY']"
378,"Winter sports enthusiasts flock to this northwestern Colorado resort town in the Yampa Valley, a spot that is typically blessed with an abundant blanket of low-moisture snow.",2023-01-05T10:00:01+0000,multimedia,Travel,Travel,Interactive Feature,"['TRAVEL AND VACATIONS', 'STEAMBOAT SPRINGS (COLO)', 'BARS AND NIGHTCLUBS', 'RESTAURANTS', 'ALPINE SKIING', 'CROSS-COUNTRY SKIING', 'INTERNAL-SUB-ONLY']"
379,"After a few years on the East Side, a longtime renter decided to shield herself from rising housing costs by putting her savings to work. Which of these Forest Hills studios did she buy?",2023-01-05T10:00:02+0000,multimedia,Real Estate,Real Estate,Interactive Feature,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'FOREST HILLS (QUEENS, NY)']"
380,A Times columnist argues that the planet is in better shape than you think. What gives you hope about the world we live in?,2023-01-05T10:00:03+0000,article,Learning,The Learning Network,News,[]
381,"This short poem grapples with so many themes at once, then finishes by reclaiming the body, desire and memory with a simple statement.",2023-01-05T10:00:04+0000,article,Magazine,Magazine,News,"['POETRY AND POETS', 'BISHOP, ELIZABETH', 'SONTAG, SUSAN']"
382,Living in authenticity makes me a better man.,2023-01-05T10:00:05+0000,article,OpEd,Opinion,Op-Ed,"['TRANSGENDER AND TRANSSEXUALS', 'SWIMMING', 'TESTOSTERONE', 'HORMONES', 'MENTAL HEALTH AND DISORDERS', 'CONTENT TYPE: PERSONAL PROFILE', 'COLLEGE ATHLETICS', 'ATHLETICS AND SPORTS', 'YALE UNIVERSITY', 'COLLEGES AND UNIVERSITIES']"
383,"Advice for those who think “well, actually” when reading an obituary.",2023-01-05T10:00:06+0000,article,Magazine,Magazine,News,"['COMEDY AND HUMOR', 'ETHICS (PERSONAL)', 'ATHLETICS AND SPORTS', 'DEATHS (OBITUARIES)']"
384,The California Republican signaled he would give in to more demands from hard-right rebels in a frenzied effort to win enough support for the speakership but continued to lose ground on vote after vote.,2023-01-05T10:00:12+0000,article,Washington,U.S.,News,"['MCCARTHY, KEVIN (1965- )', 'HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'UNITED STATES POLITICS AND GOVERNMENT']"
385,Paul plans to fight twice in 2023 — once in boxing and once in the Professional Fighters League in mixed martial arts — though he has no firm bouts lined up.,2023-01-05T10:00:12+0000,article,Sports,Sports,News,"['MIXED MARTIAL ARTS', 'BOXING', 'PROFESSIONAL FIGHTERS LEAGUE', 'DIAZ, NATE (1985- )', 'PAUL, JAKE (1997- )']"
386,Veterans are valuable recruits for far-right groups. Kris Goldsmith wants them to fight back.,2023-01-05T10:00:13+0000,article,OpEd,Opinion,Op-Ed,"['AUDIO-NEUTRAL-INFORMATIVE', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'DEFENSE AND MILITARY FORCES', 'VETERANS', 'UNITED STATES', 'UNITED STATES POLITICS AND GOVERNMENT', 'STORMING OF THE US CAPITOL (JAN, 2021)', 'GOLDSMITH, KRISTOFER']"
387,"Lester Chang, a newly elected Republican representing a Brooklyn district, faces questions over whether he lives in the borough or in Manhattan.",2023-01-05T10:00:14+0000,article,Metro,New York,News,"['POLITICS AND GOVERNMENT', 'STATE LEGISLATURES', 'MIDTERM ELECTIONS (2022)', 'ASIAN-AMERICANS', 'CHINESE-AMERICANS', 'CHANG, LESTER', 'REPUBLICAN PARTY', 'DEMOCRATIC PARTY', 'BROOKLYN (NYC)', 'NEW YORK STATE']"
388,The hacking of the password manager should make us reassess whether to trust companies to store our sensitive data in the cloud.,2023-01-05T10:00:15+0000,article,Business,Technology,News,"['LASTPASS.COM', 'COMPUTER SECURITY', 'CYBERATTACKS AND HACKERS', 'CLOUD COMPUTING', 'DATA STORAGE', 'PRIVACY', 'COMPUTERS AND THE INTERNET', 'INTERNAL-SUB-ONLY']"
389,"By explaining their decisions in open court, the justices are owning their work.",2023-01-05T10:00:15+0000,article,OpEd,Opinion,Op-Ed,"['DECISIONS AND VERDICTS', 'SUPREME COURT (US)', 'UNITED STATES', 'COURTS AND THE JUDICIARY', ""DOBBS V JACKSON WOMEN'S HEALTH ORGANIZATION (SUPREME COURT DECISION)""]"
390,"“I think they actually have a pretty good barometer of what they can handle,” says the fantasy novelist, whose new book is “Hell Bent,” “and will happily set a book aside when it starts to go places they don’t want to go.”",2023-01-05T10:00:16+0000,article,BookReview,Books,News,"['BOOKS AND LITERATURE', 'WRITING AND WRITERS', 'CONTENT TYPE: PERSONAL PROFILE', 'BARDUGO, LEIGH']"
391,Doctors treating Buffalo Bills safety Damar Hamlin at a hospital said he was beginning to awaken but still critically ill and on a ventilator.,2023-01-05T10:00:17+0000,article,Sports,Sports,News,"['HAMLIN, DAMAR (1998- )', 'BUFFALO BILLS', 'FOOTBALL', 'NATIONAL FOOTBALL LEAGUE', 'SPORTS INJURIES']"
392,"Soon after “The Midnight Library” became a best seller, the British author learned something about himself.",2023-01-05T10:00:17+0000,article,BookReview,Books,News,"['HAIG, MATT', 'THE MIDNIGHT LIBRARY (BOOK)', 'BOOKS AND LITERATURE', 'AUTISM', 'DEPRESSION (MENTAL)', 'GREAT BRITAIN', 'MENTAL HEALTH AND DISORDERS', 'CONTENT TYPE: PERSONAL PROFILE', 'BOOK TRADE AND PUBLISHING']"
393,"Quintessentially Californian institutions are popping up all over Manhattan as New Yorkers embrace sound baths, mocktails and legal marijuana.",2023-01-05T10:00:17+0000,article,Styles,Style,News,"['LOS ANGELES (CALIF)', 'NEW YORK CITY', 'AUDIO-NEUTRAL-IMMERSIVE', 'INTERNAL-SUB-ONLY', 'SOCIAL CONDITIONS AND TRENDS', 'QUARANTINE (LIFE AND CULTURE)', 'SHOPPING AND RETAIL']"
394,Kevin McCarthy looks like the latest victim of the new forces of fragmentation in American politics. ,2023-01-05T10:00:19+0000,article,OpEd,Opinion,Op-Ed,"['UNITED STATES POLITICS AND GOVERNMENT', 'HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'UNITED STATES', 'MCCARTHY, KEVIN (1965- )', 'FRINGE GROUPS AND MOVEMENTS']"
395,"The reputation of Vicente Lusitano, one of the earliest known composers of African descent active in Europe, was thwarted for centuries.",2023-01-05T10:00:20+0000,article,Arts&Leisure,Arts,News,"['CLASSICAL MUSIC', 'LUSITANO, VICENTE', 'BLACK PEOPLE', 'BLACKS', 'CONTENT TYPE: PERSONAL PROFILE']"
396,Gulp.,2023-01-05T10:00:20+0000,article,Styles,Style,News,"['COCKTAILS AND MIXED DRINKS', 'PRICES (FARES, FEES AND RATES)', 'NEW YORK CITY']"
397,"With no unified agenda or clear leadership, Republicans face the prospect that the anti-establishment fervor that has powered the party in recent years could now devour it.",2023-01-05T10:00:22+0000,article,Politics,U.S.,News,"['REPUBLICAN PARTY', 'CONSERVATISM (US POLITICS)', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'HOUSE OF REPRESENTATIVES', 'MCCARTHY, KEVIN (1965- )', 'MCDANIEL, RONNA ROMNEY', 'REPUBLICAN NATIONAL COMMITTEE', 'TRUMP, DONALD J', 'UNITED STATES POLITICS AND GOVERNMENT']"
398,"Christianity is embedded in N.F.L. culture in a way that goes beyond most sports; “Lord, I need you, please be by my side.”",2023-01-05T10:00:25+0000,article,National,U.S.,News,"['HAMLIN, DAMAR (1998- )', 'NATIONAL FOOTBALL LEAGUE', 'BUFFALO BILLS', 'CINCINNATI BENGALS', 'TEBOW, TIM', 'EVANGELICAL MOVEMENT', 'CHRISTIANS AND CHRISTIANITY', 'BUFFALO (NY)', 'CINCINNATI (OHIO)']"
399,"The inaugural Frieze Seoul fair was one sign of the city’s ascent. Now a dealer invasion is underway and artists are navigating a new landscape, as competition heats up.",2023-01-05T10:00:32+0000,article,Arts&Leisure,Arts,News,"['ART', 'MUSEUMS', 'FRIEZE ART FAIR', 'SEOUL (SOUTH KOREA)', 'SOUTH KOREA']"
400,An artist reflects on enduring a winter in New York City.,2023-01-05T10:00:33+0000,article,Arts&Leisure,Arts,News,"['CARTOONS AND CARTOONISTS', 'NEW YORK CITY', 'WINTER (SEASON)']"
401,Lessons from Dr. Jim O’Connell’s long crusade to treat the city’s “rough sleepers.”,2023-01-05T10:00:34+0000,article,Magazine,Magazine,News,"['BOSTON (MASS)', 'HOMELESS PERSONS', ""O'CONNELL, JAMES J"", 'BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM', 'DOCTORS', 'CONTENT TYPE: PERSONAL PROFILE', 'INTERNAL-SUB-ONLY']"
